Gaussian Process,0.54545454545454541
Decision Tree,0.61818181818181817
QDA,0.43636363636363634
Naive Bayes,0.45454545454545453
Linear SVM,0.52727272727272723
Neural Net,0.41818181818181815
RBF SVM,0.43636363636363634
AdaBoost,0.58181818181818179
Random Forest,0.63636363636363635
Nearest Neighbors,0.43636363636363634
